Player;PlayerID;Jahr;Woche;GM;BasisGehalt;Garantien;Basis-Woche;Garantien-Woche;sonstiges;Vertragslaufzeit;Spot;CapRabatt;Vertragsende;;;;;;;
Devin Duvernay;6847;2023;13;IngeMeysel;4455000,00 ;1980000,00 ;278437,50 ;123750,00 ;0,00 ;16;Roster;;2023;;;;;;;
Devin Duvernay;6847;2023;14;IngeMeysel;4455000,00 ;1980000,00 ;278437,50 ;123750,00 ;0,00 ;16;Roster;;2023;;;;;;;
Devin Duvernay;6847;2023;15;IngeMeysel;4455000,00 ;1980000,00 ;278437,50 ;123750,00 ;0,00 ;16;Roster;;2023;;;;;;;
Devin Duvernay;6847;2023;16;IngeMeysel;4455000,00 ;1980000,00 ;278437,50 ;123750,00 ;0,00 ;16;Roster;;2023;;;;;;;
Equanimeous St. Brown;5323;2021;0;SwissGuy;2565000,00 ;648000,00 ;;;0,00 ;;Roster;;2021;;;;;;;
Equanimeous St. Brown;5323;2021;1;SwissGuy;2565000,00 ;648000,00 ;160312,50 ;40500,00 ;0,00 ;16;Roster;;2021;;;;;;;
Equanimeous St. Brown;5323;2021;2;SwissGuy;2565000,00 ;648000,00 ;160312,50 ;40500,00 ;0,00 ;16;Roster;;2021;;;;;;;
Equanimeous St. Brown;5323;2021;3;SwissGuy;2565000,00 ;648000,00 ;160312,50 ;40500,00 ;0,00 ;16;Roster;;2021;;;;;;;
Equanimeous St. Brown;5323;2021;4;SwissGuy;2565000,00 ;648000,00 ;160312,50 ;40500,00 ;0,00 ;16;Roster;;2021;;;;;;;
Equanimeous St. Brown;5323;2021;5;SwissGuy;2565000,00 ;648000,00 ;160312,50 ;40500,00 ;0,00 ;16;Roster;;2021;;;;;;;
Equanimeous St. Brown;5323;2021;6;SwissGuy;2565000,00 ;648000,00 ;160312,50 ;40500,00 ;0,00 ;16;Roster;;2021;;;;;;;
Equanimeous St. Brown;5323;2021;7;SwissGuy;2565000,00 ;648000,00 ;160312,50 ;40500,00 ;0,00 ;16;Roster;;2021;;;;;;;
Equanimeous St. Brown;5323;2021;8;SwissGuy;2565000,00 ;648000,00 ;160312,50 ;40500,00 ;0,00 ;16;Roster;;2021;;;;;;;
Equanimeous St. Brown;5323;2021;9;SwissGuy;2565000,00 ;648000,00 ;160312,50 ;40500,00 ;0,00 ;16;Roster;;2021;;;;;;;
Equanimeous St. Brown;5323;2021;10;SwissGuy;2565000,00 ;648000,00 ;160312,50 ;40500,00 ;0,00 ;16;Roster;;2021;;;;;;;
Equanimeous St. Brown;5323;2021;11;SwissGuy;2565000,00 ;648000,00 ;160312,50 ;40500,00 ;0,00 ;16;Roster;;2021;;;;;;;
Equanimeous St. Brown;5323;2021;12;SwissGuy;2565000,00 ;648000,00 ;160312,50 ;40500,00 ;0,00 ;16;Roster;;2021;;;;;;;
Equanimeous St. Brown;5323;2021;13;SwissGuy;2565000,00 ;648000,00 ;160312,50 ;40500,00 ;0,00 ;16;Roster;;2021;;;;;;;
Equanimeous St. Brown;5323;2021;14;SwissGuy;2565000,00 ;648000,00 ;160312,50 ;40500,00 ;0,00 ;16;Roster;;2021;;;;;;;
Equanimeous St. Brown;5323;2021;15;SwissGuy;2565000,00 ;648000,00 ;160312,50 ;40500,00 ;0,00 ;16;Roster;;2021;;;;;;;
Equanimeous St. Brown;5323;2021;16;SwissGuy;2565000,00 ;648000,00 ;160312,50 ;40500,00 ;0,00 ;16;Roster;;2021;;;;;;;
Henry Ruggs III;6789;2021;0;Arneee;8890000,00 ;8890000,00 ;;;0,00 ;;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2021;1;Arneee;8890000,00 ;8890000,00 ;555625,00 ;555625,00 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2021;2;Arneee;8890000,00 ;8890000,00 ;555625,00 ;555625,00 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2021;3;Arneee;8890000,00 ;8890000,00 ;555625,00 ;555625,00 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2021;4;Arneee;8890000,00 ;8890000,00 ;555625,00 ;555625,00 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2021;5;Arneee;8890000,00 ;8890000,00 ;555625,00 ;555625,00 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2021;6;Arneee;8890000,00 ;8890000,00 ;555625,00 ;555625,00 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2021;7;Arneee;8890000,00 ;8890000,00 ;555625,00 ;555625,00 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2021;8;Arneee;8890000,00 ;8890000,00 ;555625,00 ;555625,00 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2021;9;Arneee;8890000,00 ;8890000,00 ;555625,00 ;555625,00 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2021;10;Arneee;8890000,00 ;8890000,00 ;555625,00 ;555625,00 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2021;11;Arneee;8890000,00 ;8890000,00 ;555625,00 ;555625,00 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2021;12;Arneee;8890000,00 ;8890000,00 ;555625,00 ;555625,00 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2021;13;Arneee;8890000,00 ;8890000,00 ;555625,00 ;555625,00 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2021;14;Arneee;8890000,00 ;8890000,00 ;555625,00 ;555625,00 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2021;15;Arneee;8890000,00 ;8890000,00 ;555625,00 ;555625,00 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2021;16;Arneee;8890000,00 ;8890000,00 ;555625,00 ;555625,00 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2022;0;Arneee;8890000,00 ;4445000,00 ;;;0,00 ;;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2022;1;Arneee;8890000,00 ;4445000,00 ;555625,00 ;277812,50 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2022;2;Arneee;8890000,00 ;4445000,00 ;555625,00 ;277812,50 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2022;3;Arneee;8890000,00 ;4445000,00 ;555625,00 ;277812,50 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2022;4;Arneee;8890000,00 ;4445000,00 ;555625,00 ;277812,50 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2022;5;Arneee;8890000,00 ;4445000,00 ;555625,00 ;277812,50 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2022;6;Arneee;8890000,00 ;4445000,00 ;555625,00 ;277812,50 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2022;7;Arneee;8890000,00 ;4445000,00 ;555625,00 ;277812,50 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2022;8;Arneee;8890000,00 ;4445000,00 ;555625,00 ;277812,50 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2022;9;Arneee;8890000,00 ;4445000,00 ;555625,00 ;277812,50 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2022;10;Arneee;8890000,00 ;4445000,00 ;555625,00 ;277812,50 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2022;11;Arneee;8890000,00 ;4445000,00 ;555625,00 ;277812,50 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2022;12;Arneee;8890000,00 ;4445000,00 ;555625,00 ;277812,50 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2022;13;Arneee;8890000,00 ;4445000,00 ;555625,00 ;277812,50 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2022;14;Arneee;8890000,00 ;4445000,00 ;555625,00 ;277812,50 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2022;15;Arneee;8890000,00 ;4445000,00 ;555625,00 ;277812,50 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2022;16;Arneee;8890000,00 ;4445000,00 ;555625,00 ;277812,50 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2023;0;Arneee;8890000,00 ;2222500,00 ;;;0,00 ;;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2023;1;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2023;2;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2023;3;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2023;4;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2023;5;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2023;6;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2023;7;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2023;8;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2023;9;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2023;10;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2023;11;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2023;12;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2023;13;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2023;14;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2023;15;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2023;16;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2024;0;Arneee;8890000,00 ;2222500,00 ;;;0,00 ;;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2024;1;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2024;2;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2024;3;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2024;4;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2024;5;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2024;6;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2024;7;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2024;8;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2024;9;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2024;10;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2024;11;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2024;12;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2024;13;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2024;14;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2024;15;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Henry Ruggs III;6789;2024;16;Arneee;8890000,00 ;2222500,00 ;555625,00 ;138906,25 ;0,00 ;16;Roster;;2024;;;;;;;
Jake Fromm;6822;2021;0;SwissGuy;1900000,00 ;480000,00 ;;;0,00 ;;Roster;;2021;;;;;;;
Jake Fromm;6822;2021;1;SwissGuy;1900000,00 ;480000,00 ;118750,00 ;30000,00 ;0,00 ;16;Roster;;2021;;;;;;;
Jake Fromm;6822;2021;2;SwissGuy;1900000,00 ;480000,00 ;118750,00 ;30000,00 ;0,00 ;16;Roster;;2021;;;;;;;
Jake Fromm;6822;2021;3;SwissGuy;1900000,00 ;480000,00 ;118750,00 ;30000,00 ;0,00 ;16;Roster;;2021;;;;;;;
Jake Fromm;6822;2021;4;SwissGuy;1900000,00 ;480000,00 ;118750,00 ;30000,00 ;0,00 ;16;Roster;;2021;;;;;;;
Jake Fromm;6822;2021;5;SwissGuy;1900000,00 ;480000,00 ;118750,00 ;30000,00 ;0,00 ;16;Roster;;2021;;;;;;;
Jake Fromm;6822;2021;6;SwissGuy;1900000,00 ;480000,00 ;118750,00 ;30000,00 ;0,00 ;16;Roster;;2021;;;;;;;
Jake Fromm;6822;2021;7;SwissGuy;1900000,00 ;480000,00 ;118750,00 ;30000,00 ;0,00 ;16;Roster;;2021;;;;;;;
Jake Fromm;6822;2021;8;SwissGuy;1900000,00 ;480000,00 ;118750,00 ;30000,00 ;0,00 ;16;Roster;;2021;;;;;;;
Jake Fromm;6822;2021;9;SwissGuy;1900000,00 ;480000,00 ;118750,00 ;30000,00 ;0,00 ;16;Roster;;2021;;;;;;;
Jake Fromm;6822;2021;10;SwissGuy;1900000,00 ;480000,00 ;118750,00 ;30000,00 ;0,00 ;16;Roster;;2021;;;;;;;
Jake Fromm;6822;2021;11;SwissGuy;1900000,00 ;480000,00 ;118750,00 ;30000,00 ;0,00 ;16;Roster;;2021;;;;;;;
Jake Fromm;6822;2021;12;SwissGuy;1900000,00 ;480000,00 ;118750,00 ;30000,00 ;0,00 ;16;Roster;;2021;;;;;;;
Jake Fromm;6822;2021;13;SwissGuy;1900000,00 ;480000,00 ;118750,00 ;30000,00 ;0,00 ;16;Roster;;2021;;;;;;;
Jake Fromm;6822;2021;14;SwissGuy;1900000,00 ;480000,00 ;118750,00 ;30000,00 ;0,00 ;16;Roster;;2021;;;;;;;
Jake Fromm;6822;2021;15;SwissGuy;1900000,00 ;480000,00 ;118750,00 ;30000,00 ;0,00 ;16;Roster;;2021;;;;;;;
Jake Fromm;6822;2021;16;SwissGuy;1900000,00 ;480000,00 ;118750,00 ;30000,00 ;0,00 ;16;Roster;;2021;;;;;;;
Van Jefferson;6853;2021;0;Nizco;5874000,00 ;2475000,00 ;;;0,00 ;;Roster;;2022;;;;;;;
Van Jefferson;6853;2021;1;Nizco;5874000,00 ;2475000,00 ;367125,00 ;154687,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2021;2;Nizco;5874000,00 ;2475000,00 ;367125,00 ;154687,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2021;3;Nizco;5874000,00 ;2475000,00 ;367125,00 ;154687,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2021;4;Nizco;5874000,00 ;2475000,00 ;367125,00 ;154687,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2021;5;Nizco;5874000,00 ;2475000,00 ;367125,00 ;154687,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2021;6;Nizco;5874000,00 ;2475000,00 ;367125,00 ;154687,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2021;7;Nizco;5874000,00 ;2475000,00 ;367125,00 ;154687,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2021;8;Nizco;5874000,00 ;2475000,00 ;367125,00 ;154687,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2021;9;Nizco;5874000,00 ;2475000,00 ;367125,00 ;154687,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2021;10;Nizco;5874000,00 ;2475000,00 ;367125,00 ;154687,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2021;11;Nizco;5874000,00 ;2475000,00 ;367125,00 ;154687,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2021;12;Nizco;5874000,00 ;2475000,00 ;367125,00 ;154687,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2021;13;Nizco;5874000,00 ;2475000,00 ;367125,00 ;154687,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2021;14;Nizco;5874000,00 ;2475000,00 ;367125,00 ;154687,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2021;15;Nizco;5874000,00 ;2475000,00 ;367125,00 ;154687,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2021;16;Nizco;5874000,00 ;2475000,00 ;367125,00 ;154687,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2022;0;Nizco;5874000,00 ;1485000,00 ;;;0,00 ;;Roster;;2022;;;;;;;
Van Jefferson;6853;2022;1;Nizco;5874000,00 ;1485000,00 ;367125,00 ;92812,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2022;2;Nizco;5874000,00 ;1485000,00 ;367125,00 ;92812,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2022;3;Nizco;5874000,00 ;1485000,00 ;367125,00 ;92812,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2022;4;Nizco;5874000,00 ;1485000,00 ;367125,00 ;92812,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2022;5;Nizco;5874000,00 ;1485000,00 ;367125,00 ;92812,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2022;6;Nizco;5874000,00 ;1485000,00 ;367125,00 ;92812,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2022;7;Nizco;5874000,00 ;1485000,00 ;367125,00 ;92812,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2022;8;Nizco;5874000,00 ;1485000,00 ;367125,00 ;92812,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2022;9;Nizco;5874000,00 ;1485000,00 ;367125,00 ;92812,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2022;10;Nizco;5874000,00 ;1485000,00 ;367125,00 ;92812,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2022;11;Nizco;5874000,00 ;1485000,00 ;367125,00 ;92812,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2022;12;Nizco;5874000,00 ;1485000,00 ;367125,00 ;92812,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2022;13;Nizco;5874000,00 ;1485000,00 ;367125,00 ;92812,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2022;14;Nizco;5874000,00 ;1485000,00 ;367125,00 ;92812,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2022;15;Nizco;5874000,00 ;1485000,00 ;367125,00 ;92812,50 ;0,00 ;16;Roster;;2022;;;;;;;
Van Jefferson;6853;2022;16;Nizco;5874000,00 ;1485000,00 ;367125,00 ;92812,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2021;0;Swissguy;4361000,00 ;735000,00 ;;;0,00 ;;Roster;;2020;;;;;;;
Justin Herbert;6797;2021;1;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2021;2;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2021;3;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2021;4;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2021;5;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2021;6;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2021;7;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2021;8;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2021;9;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2021;10;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2021;11;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2021;12;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2021;13;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2021;14;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2021;15;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2021;16;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2022;0;Swissguy;4361000,00 ;735000,00 ;;;0,00 ;;Roster;;2022;;;;;;;
Justin Herbert;6797;2022;1;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2022;2;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2022;3;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2022;4;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2022;5;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2022;6;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2022;7;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2022;8;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2022;9;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2022;10;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2022;11;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2022;12;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2022;13;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2022;14;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2022;15;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Herbert;6797;2022;16;Swissguy;4361000,00 ;735000,00 ;272562,50 ;45937,50 ;0,00 ;16;Roster;;2022;;;;;;;
Michael Pittman Jr.;6819;2021;0;SwissGuy;6370000,00 ;7962500,00 ;;;0,00 ;;Roster;;2024;;;;;;;
Michael Pittman Jr.;6819;2021;1;SwissGuy;6370000,00 ;7962500,00 ;398125,00 ;497656,25 ;0,00 ;16;Roster;;2024;;;;;;;
Michael Pittman Jr.;6819;2021;2;SwissGuy;6370000,00 ;7962500,00 ;398125,00 ;497656,25 ;0,00 ;16;Roster;;2024;;;;;;;
Michael Pittman Jr.;6819;2021;3;SwissGuy;6370000,00 ;7962500,00 ;398125,00 ;497656,25 ;0,00 ;16;Roster;;2024;;;;;;;
Michael Pittman Jr.;6819;2021;4;SwissGuy;6370000,00 ;7962500,00 ;398125,00 ;497656,25 ;0,00 ;16;Roster;;2024;;;;;;;
Michael Pittman Jr.;6819;2021;5;SwissGuy;6370000,00 ;7962500,00 ;398125,00 ;497656,25 ;0,00 ;16;Roster;;2024;;;;;;;
Michael Pittman Jr.;6819;2021;6;SwissGuy;6370000,00 ;7962500,00 ;398125,00 ;497656,25 ;0,00 ;16;Roster;;2024;;;;;;;
Michael Pittman Jr.;6819;2021;7;SwissGuy;6370000,00 ;7962500,00 ;398125,00 ;497656,25 ;0,00 ;16;Roster;;2024;;;;;;;
Michael Pittman Jr.;6819;2021;8;SwissGuy;6370000,00 ;7962500,00 ;398125,00 ;497656,25 ;0,00 ;16;Roster;;2024;;;;;;;
Michael Pittman Jr.;6819;2021;9;SwissGuy;6370000,00 ;7962500,00 ;398125,00 ;497656,25 ;0,00 ;16;Roster;;2024;;;;;;;
Michael Pittman Jr.;6819;2021;10;SwissGuy;6370000,00 ;7962500,00 ;398125,00 ;497656,25 ;0,00 ;16;Roster;;2024;;;;;;;
