Player;PlayerID;Jahr;Woche;GM;BasisGehalt;Garantien;Basis-Woche;Garantien-Woche;sonstiges;Vertragslaufzeit;Spot;CapRabatt;Vertragsende;;;;;;;
Devin Asiasi;6956;2022;7;Effzeh10;2136000 ;1224000 ;133500 ;76500 ;0,00 ;16;Taxi;;2022;;;;;;;
Devin Asiasi;6956;2022;8;Effzeh10;2136000 ;1224000 ;133500 ;76500 ;0,00 ;16;Taxi;;2022;;;;;;;
Devin Asiasi;6956;2022;9;Effzeh10;2136000 ;1224000 ;133500 ;76500 ;0,00 ;16;Taxi;;2022;;;;;;;
Devin Asiasi;6956;2022;10;Effzeh10;2136000 ;1224000 ;133500 ;76500 ;0,00 ;16;Taxi;;2022;;;;;;;
Devin Asiasi;6956;2022;11;Effzeh10;2136000 ;1224000 ;133500 ;76500 ;0,00 ;16;Taxi;;2022;;;;;;;
Devin Asiasi;6956;2022;12;Effzeh10;2136000 ;1224000 ;133500 ;76500 ;0,00 ;16;Taxi;;2022;;;;;;;
Devin Asiasi;6956;2022;13;Effzeh10;2136000 ;1224000 ;133500 ;76500 ;0,00 ;16;Taxi;;2022;;;;;;;
Devin Asiasi;6956;2022;14;Effzeh10;2136000 ;1224000 ;133500 ;76500 ;0,00 ;16;Taxi;;2022;;;;;;;
Devin Asiasi;6956;2022;15;Effzeh10;2136000 ;1224000 ;133500 ;76500 ;0,00 ;16;Taxi;;2022;;;;;;;
Devin Asiasi;6956;2022;16;Effzeh10;2136000 ;1224000 ;133500 ;76500 ;0,00 ;16;Taxi;;2022;;;;;;;
Dwayne Haskins Jr.;5845;2022;0;Effzeh10;1610000 ;402500 ;;;0,00 ;;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2022;1;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2022;2;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2022;3;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2022;4;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2022;5;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2022;6;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2022;7;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2022;8;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2022;9;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2022;10;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2022;11;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2022;12;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2022;13;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2022;14;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2022;15;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2022;16;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Jauan Jennings;7049;2022;0;Effzeh10;1335000 ;765000 ;0 ;0 ;0,00 ;;Taxi;;2022;;;;;;;
Jauan Jennings;7049;2022;1;Effzeh10;1335000 ;765000 ;83438 ;47813 ;0,00 ;16;Taxi;;2022;;;;;;;
Jauan Jennings;7049;2022;2;Effzeh10;1335000 ;765000 ;83438 ;47813 ;0,00 ;16;Taxi;;2022;;;;;;;
Jauan Jennings;7049;2022;3;Effzeh10;1335000 ;765000 ;83438 ;47813 ;0,00 ;16;Taxi;;2022;;;;;;;
Jauan Jennings;7049;2022;4;Effzeh10;1335000 ;765000 ;83438 ;47813 ;0,00 ;16;Taxi;;2022;;;;;;;
Jauan Jennings;7049;2022;5;Effzeh10;1335000 ;765000 ;83438 ;47813 ;0,00 ;16;Taxi;;2022;;;;;;;
Jauan Jennings;7049;2022;6;Effzeh10;1335000 ;765000 ;83438 ;47813 ;0,00 ;16;Taxi;;2022;;;;;;;
Jauan Jennings;7049;2022;7;Effzeh10;1335000 ;765000 ;83438 ;47813 ;0,00 ;16;Taxi;;2022;;;;;;;
Jauan Jennings;7049;2022;8;Effzeh10;1335000 ;765000 ;83438 ;47813 ;0,00 ;16;Taxi;;2022;;;;;;;
Jauan Jennings;7049;2022;9;Effzeh10;1335000 ;765000 ;83438 ;47813 ;0,00 ;16;Taxi;;2022;;;;;;;
Jauan Jennings;7049;2022;10;Effzeh10;1335000 ;765000 ;83438 ;47813 ;0,00 ;16;Taxi;;2022;;;;;;;
Jauan Jennings;7049;2022;11;Effzeh10;1335000 ;765000 ;83438 ;47813 ;0,00 ;16;Taxi;;2022;;;;;;;
Jauan Jennings;7049;2022;12;Effzeh10;1335000 ;765000 ;83438 ;47813 ;0,00 ;16;Taxi;;2022;;;;;;;
Jauan Jennings;7049;2022;13;Effzeh10;1335000 ;765000 ;83438 ;47813 ;0,00 ;16;Taxi;;2022;;;;;;;
Jauan Jennings;7049;2022;14;Effzeh10;1335000 ;765000 ;83438 ;47813 ;0,00 ;16;Taxi;;2022;;;;;;;
Jauan Jennings;7049;2022;15;Effzeh10;1335000 ;765000 ;83438 ;47813 ;0,00 ;16;Taxi;;2022;;;;;;;
Jauan Jennings;7049;2022;16;Effzeh10;1335000 ;765000 ;83438 ;47813 ;0,00 ;16;Taxi;;2022;;;;;;;
Joshua Kelley;7045;2022;0;Effzeh10;4617000 ;3420000 ;;;0,00 ;;Roster;;2023;;;;;;;
Joshua Kelley;7045;2022;1;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2022;2;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2022;3;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2022;4;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2022;5;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2022;6;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2022;7;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2022;8;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2022;9;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2022;10;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2022;11;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2022;12;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2022;13;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2022;14;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2022;15;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2022;16;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Justin Jackson;5131;2022;0;Effzeh10;3649000 ;2029500 ;;;0,00 ;;Roster;;2022;;;;;;;
Justin Jackson;5131;2022;1;Effzeh10;3649000 ;2029500 ;228063 ;126844 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Jackson;5131;2022;2;Effzeh10;3649000 ;2029500 ;228063 ;126844 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Jackson;5131;2022;3;Effzeh10;3649000 ;2029500 ;228063 ;126844 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Jackson;5131;2022;4;Effzeh10;3649000 ;2029500 ;228063 ;126844 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Jackson;5131;2022;5;Effzeh10;3649000 ;2029500 ;228063 ;126844 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Jackson;5131;2022;6;Effzeh10;3649000 ;2029500 ;228063 ;126844 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Jackson;5131;2022;7;Effzeh10;3649000 ;2029500 ;228063 ;126844 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Jackson;5131;2022;8;Effzeh10;3649000 ;2029500 ;228063 ;126844 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Jackson;5131;2022;9;Effzeh10;3649000 ;2029500 ;228063 ;126844 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Jackson;5131;2022;10;Effzeh10;3649000 ;2029500 ;228063 ;126844 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Jackson;5131;2022;11;Effzeh10;3649000 ;2029500 ;228063 ;126844 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Jackson;5131;2022;12;Effzeh10;3649000 ;2029500 ;228063 ;126844 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Jackson;5131;2022;13;Effzeh10;3649000 ;2029500 ;228063 ;126844 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Jackson;5131;2022;14;Effzeh10;3649000 ;2029500 ;228063 ;126844 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Jackson;5131;2022;15;Effzeh10;3649000 ;2029500 ;228063 ;126844 ;0,00 ;16;Roster;;2022;;;;;;;
Justin Jackson;5131;2022;16;Effzeh10;3649000 ;2029500 ;228063 ;126844 ;0,00 ;16;Roster;;2022;;;;;;;
Robby Anderson;3423;2022;0;Effzeh10;4272000 ;2376000 ;;;0,00 ;;Roster;;2022;;;;;;;
Robby Anderson;3423;2022;1;Effzeh10;4272000 ;2376000 ;267000 ;148500 ;0,00 ;16;Roster;;2022;;;;;;;
Robby Anderson;3423;2022;2;Effzeh10;4272000 ;2376000 ;267000 ;148500 ;0,00 ;16;Roster;;2022;;;;;;;
Robby Anderson;3423;2022;3;Effzeh10;4272000 ;2376000 ;267000 ;148500 ;0,00 ;16;Roster;;2022;;;;;;;
Robby Anderson;3423;2022;4;Effzeh10;4272000 ;2376000 ;267000 ;148500 ;0,00 ;16;Roster;;2022;;;;;;;
Robby Anderson;3423;2022;5;Effzeh10;4272000 ;2376000 ;267000 ;148500 ;0,00 ;16;Roster;;2022;;;;;;;
Robby Anderson;3423;2022;6;Effzeh10;4272000 ;2376000 ;267000 ;148500 ;0,00 ;16;Roster;;2022;;;;;;;
Robby Anderson;3423;2022;7;Effzeh10;4272000 ;2376000 ;267000 ;148500 ;0,00 ;16;Roster;;2022;;;;;;;
Robby Anderson;3423;2022;8;Effzeh10;4272000 ;2376000 ;267000 ;148500 ;0,00 ;16;Roster;;2022;;;;;;;
Robby Anderson;3423;2022;9;Effzeh10;4272000 ;2376000 ;267000 ;148500 ;0,00 ;16;Roster;;2022;;;;;;;
Robby Anderson;3423;2022;10;Effzeh10;4272000 ;2376000 ;267000 ;148500 ;0,00 ;16;Roster;;2022;;;;;;;
Robby Anderson;3423;2022;11;Effzeh10;4272000 ;2376000 ;267000 ;148500 ;0,00 ;16;Roster;;2022;;;;;;;
Robby Anderson;3423;2022;12;Effzeh10;4272000 ;2376000 ;267000 ;148500 ;0,00 ;16;Roster;;2022;;;;;;;
Robby Anderson;3423;2022;13;Effzeh10;4272000 ;2376000 ;267000 ;148500 ;0,00 ;16;Roster;;2022;;;;;;;
Robby Anderson;3423;2022;14;Effzeh10;4272000 ;2376000 ;267000 ;148500 ;0,00 ;16;Roster;;2022;;;;;;;
Robby Anderson;3423;2022;15;Effzeh10;4272000 ;2376000 ;267000 ;148500 ;0,00 ;16;Roster;;2022;;;;;;;
Robby Anderson;3423;2022;16;Effzeh10;4272000 ;2376000 ;267000 ;148500 ;0,00 ;16;Roster;;2022;;;;;;;
T.J. Hockenson;5844;2022;0;Effzeh10;3115000 ;525000 ;;;0,00 ;;Roster;;2022;;;;;;;
T.J. Hockenson;5844;2022;1;Effzeh10;3115000 ;525000 ;194688 ;32813 ;0,00 ;16;Roster;;2022;;;;;;;
T.J. Hockenson;5844;2022;2;Effzeh10;3115000 ;525000 ;194688 ;32813 ;0,00 ;16;Roster;;2022;;;;;;;
T.J. Hockenson;5844;2022;3;Effzeh10;3115000 ;525000 ;194688 ;32813 ;0,00 ;16;Roster;;2022;;;;;;;
T.J. Hockenson;5844;2022;4;Effzeh10;3115000 ;525000 ;194688 ;32813 ;0,00 ;16;Roster;;2022;;;;;;;
T.J. Hockenson;5844;2022;5;Effzeh10;3115000 ;525000 ;194688 ;32813 ;0,00 ;16;Roster;;2022;;;;;;;
T.J. Hockenson;5844;2022;6;Effzeh10;3115000 ;525000 ;194688 ;32813 ;0,00 ;16;Roster;;2022;;;;;;;
T.J. Hockenson;5844;2022;7;Effzeh10;3115000 ;525000 ;194688 ;32813 ;0,00 ;16;Roster;;2022;;;;;;;
T.J. Hockenson;5844;2022;8;Effzeh10;3115000 ;525000 ;194688 ;32813 ;0,00 ;16;Roster;;2022;;;;;;;
T.J. Hockenson;5844;2022;9;Effzeh10;3115000 ;525000 ;194688 ;32813 ;0,00 ;16;Roster;;2022;;;;;;;
T.J. Hockenson;5844;2022;10;Effzeh10;3115000 ;525000 ;194688 ;32813 ;0,00 ;16;Roster;;2022;;;;;;;
T.J. Hockenson;5844;2022;11;Effzeh10;3115000 ;525000 ;194688 ;32813 ;0,00 ;16;Roster;;2022;;;;;;;
T.J. Hockenson;5844;2022;12;Effzeh10;3115000 ;525000 ;194688 ;32813 ;0,00 ;16;Roster;;2022;;;;;;;
T.J. Hockenson;5844;2022;13;Effzeh10;3115000 ;525000 ;194688 ;32813 ;0,00 ;16;Roster;;2022;;;;;;;
T.J. Hockenson;5844;2022;14;Effzeh10;3115000 ;525000 ;194688 ;32813 ;0,00 ;16;Roster;;2022;;;;;;;
T.J. Hockenson;5844;2022;15;Effzeh10;3115000 ;525000 ;194688 ;32813 ;0,00 ;16;Roster;;2022;;;;;;;
T.J. Hockenson;5844;2022;16;Effzeh10;3115000 ;525000 ;194688 ;32813 ;0,00 ;16;Roster;;2022;;;;;;;
Tua Tagovailoa;6768;2022;0;Effzeh10;5346000 ;792000 ;;;0,00 ;;Roster;;2023;;;;;;;
Tua Tagovailoa;6768;2022;1;Effzeh10;5346000 ;792000 ;334125 ;49500 ;0,00 ;16;Roster;;2023;;;;;;;
Tua Tagovailoa;6768;2022;2;Effzeh10;5346000 ;792000 ;334125 ;49500 ;0,00 ;16;Roster;;2023;;;;;;;
Tua Tagovailoa;6768;2022;3;Effzeh10;5346000 ;792000 ;334125 ;49500 ;0,00 ;16;Roster;;2023;;;;;;;
Tua Tagovailoa;6768;2022;4;Effzeh10;5346000 ;792000 ;334125 ;49500 ;0,00 ;16;Roster;;2023;;;;;;;
Tua Tagovailoa;6768;2022;5;Effzeh10;5346000 ;792000 ;334125 ;49500 ;0,00 ;16;Roster;;2023;;;;;;;
Tua Tagovailoa;6768;2022;6;Effzeh10;5346000 ;792000 ;334125 ;49500 ;0,00 ;16;Roster;;2023;;;;;;;
Tua Tagovailoa;6768;2022;7;Effzeh10;5346000 ;792000 ;334125 ;49500 ;0,00 ;16;Roster;;2023;;;;;;;
Tua Tagovailoa;6768;2022;8;Effzeh10;5346000 ;792000 ;334125 ;49500 ;0,00 ;16;Roster;;2023;;;;;;;
Tua Tagovailoa;6768;2022;9;Effzeh10;5346000 ;792000 ;334125 ;49500 ;0,00 ;16;Roster;;2023;;;;;;;
Tua Tagovailoa;6768;2022;10;Effzeh10;5346000 ;792000 ;334125 ;49500 ;0,00 ;16;Roster;;2023;;;;;;;
Tua Tagovailoa;6768;2022;11;Effzeh10;5346000 ;792000 ;334125 ;49500 ;0,00 ;16;Roster;;2023;;;;;;;
Tua Tagovailoa;6768;2022;12;Effzeh10;5346000 ;792000 ;334125 ;49500 ;0,00 ;16;Roster;;2023;;;;;;;
Tua Tagovailoa;6768;2022;13;Effzeh10;5346000 ;792000 ;334125 ;49500 ;0,00 ;16;Roster;;2023;;;;;;;
Tua Tagovailoa;6768;2022;14;Effzeh10;5346000 ;792000 ;334125 ;49500 ;0,00 ;16;Roster;;2023;;;;;;;
Tua Tagovailoa;6768;2022;15;Effzeh10;5346000 ;792000 ;334125 ;49500 ;0,00 ;16;Roster;;2023;;;;;;;
Tua Tagovailoa;6768;2022;16;Effzeh10;5346000 ;792000 ;334125 ;49500 ;0,00 ;16;Roster;;2023;;;;;;;
Tyler Boyd;3225;2022;0;Effzeh10;8120000 ;8120000 ;;;0,00 ;;Roster;;2024;;;;;;;
Tyler Boyd;3225;2022;1;Effzeh10;8120000 ;8120000 ;507500 ;507500 ;0,00 ;16;Roster;;2024;;;;;;;
Tyler Boyd;3225;2022;2;Effzeh10;8120000 ;8120000 ;507500 ;507500 ;0,00 ;16;Roster;;2024;;;;;;;
Tyler Boyd;3225;2022;3;Effzeh10;8120000 ;8120000 ;507500 ;507500 ;0,00 ;16;Roster;;2024;;;;;;;
Tyler Boyd;3225;2022;4;Effzeh10;8120000 ;8120000 ;507500 ;507500 ;0,00 ;16;Roster;;2024;;;;;;;
Tyler Boyd;3225;2022;5;Effzeh10;8120000 ;8120000 ;507500 ;507500 ;0,00 ;16;Roster;;2024;;;;;;;
Tyler Boyd;3225;2022;6;Effzeh10;8120000 ;8120000 ;507500 ;507500 ;0,00 ;16;Roster;;2024;;;;;;;
Tyler Boyd;3225;2022;7;Effzeh10;8120000 ;8120000 ;507500 ;507500 ;0,00 ;16;Roster;;2024;;;;;;;
Tyler Boyd;3225;2022;8;Effzeh10;8120000 ;8120000 ;507500 ;507500 ;0,00 ;16;Roster;;2024;;;;;;;
Tyler Boyd;3225;2022;9;Effzeh10;8120000 ;8120000 ;507500 ;507500 ;0,00 ;16;Roster;;2024;;;;;;;
Tyler Boyd;3225;2022;10;Effzeh10;8120000 ;8120000 ;507500 ;507500 ;0,00 ;16;Roster;;2024;;;;;;;
Tyler Boyd;3225;2022;11;Effzeh10;8120000 ;8120000 ;507500 ;507500 ;0,00 ;16;Roster;;2024;;;;;;;
Tyler Boyd;3225;2022;12;Effzeh10;8120000 ;8120000 ;507500 ;507500 ;0,00 ;16;Roster;;2024;;;;;;;
Tyler Boyd;3225;2022;13;Effzeh10;8120000 ;8120000 ;507500 ;507500 ;0,00 ;16;Roster;;2024;;;;;;;
Tyler Boyd;3225;2022;14;Effzeh10;8120000 ;8120000 ;507500 ;507500 ;0,00 ;16;Roster;;2024;;;;;;;
Tyler Boyd;3225;2022;15;Effzeh10;8120000 ;8120000 ;507500 ;507500 ;0,00 ;16;Roster;;2024;;;;;;;
Tyler Boyd;3225;2022;16;Effzeh10;8120000 ;8120000 ;507500 ;507500 ;0,00 ;16;Roster;;2024;;;;;;;
Chris Godwin;4037;2023;0;Effzeh10;14910000 ;14910000 ;;;0,00 ;;Roster;;2024;;;;;;;
Chris Godwin;4037;2023;1;Effzeh10;14910000 ;14910000 ;931875 ;931875 ;0,00 ;16;Roster;;2024;;;;;;;
Chris Godwin;4037;2023;2;Effzeh10;14910000 ;14910000 ;931875 ;931875 ;0,00 ;16;Roster;;2024;;;;;;;
Chris Godwin;4037;2023;3;Effzeh10;14910000 ;14910000 ;931875 ;931875 ;0,00 ;16;Roster;;2024;;;;;;;
Chris Godwin;4037;2023;4;Effzeh10;14910000 ;14910000 ;931875 ;931875 ;0,00 ;16;Roster;;2024;;;;;;;
Chris Godwin;4037;2023;5;Effzeh10;14910000 ;14910000 ;931875 ;931875 ;0,00 ;16;Roster;;2024;;;;;;;
Chris Godwin;4037;2023;6;Effzeh10;14910000 ;14910000 ;931875 ;931875 ;0,00 ;16;Roster;;2024;;;;;;;
Chris Godwin;4037;2023;7;Effzeh10;14910000 ;14910000 ;931875 ;931875 ;0,00 ;16;Roster;;2024;;;;;;;
Chris Godwin;4037;2023;8;Effzeh10;14910000 ;14910000 ;931875 ;931875 ;0,00 ;16;Roster;;2024;;;;;;;
Chris Godwin;4037;2023;9;Effzeh10;14910000 ;14910000 ;931875 ;931875 ;0,00 ;16;Roster;;2024;;;;;;;
Chris Godwin;4037;2023;10;Effzeh10;14910000 ;14910000 ;931875 ;931875 ;0,00 ;16;Roster;;2024;;;;;;;
Chris Godwin;4037;2023;11;Effzeh10;14910000 ;14910000 ;931875 ;931875 ;0,00 ;16;Roster;;2024;;;;;;;
Chris Godwin;4037;2023;12;Effzeh10;14910000 ;14910000 ;931875 ;931875 ;0,00 ;16;Roster;;2024;;;;;;;
Chris Godwin;4037;2023;13;Effzeh10;14910000 ;14910000 ;931875 ;931875 ;0,00 ;16;Roster;;2024;;;;;;;
Chris Godwin;4037;2023;14;Effzeh10;14910000 ;14910000 ;931875 ;931875 ;0,00 ;16;Roster;;2024;;;;;;;
Chris Godwin;4037;2023;15;Effzeh10;14910000 ;14910000 ;931875 ;931875 ;0,00 ;16;Roster;;2024;;;;;;;
Chris Godwin;4037;2023;16;Effzeh10;14910000 ;14910000 ;931875 ;931875 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2023;0;Effzeh10;1610000 ;402500 ;;;0,00 ;;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2023;1;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2023;2;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2023;3;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2023;4;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2023;5;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2023;6;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2023;7;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2023;8;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2023;9;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2023;10;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2023;11;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2023;12;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2023;13;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2023;14;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2023;15;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Dwayne Haskins Jr.;5845;2023;16;Effzeh10;1610000 ;402500 ;100625 ;25156 ;0,00 ;16;Roster;;2024;;;;;;;
Joshua Kelley;7045;2023;0;Effzeh10;4617000 ;3420000 ;;;0,00 ;;Roster;;2023;;;;;;;
Joshua Kelley;7045;2023;1;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2023;2;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2023;3;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2023;4;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2023;5;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2023;6;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2023;7;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2023;8;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2023;9;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2023;10;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2023;11;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2023;12;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2023;13;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2023;14;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2023;15;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Joshua Kelley;7045;2023;16;Effzeh10;4617000 ;3420000 ;288563 ;213750 ;0,00 ;16;Roster;;2023;;;;;;;
Tua Tagovailoa;6768;2023;0;Effzeh10;5346000 ;792000 ;;;0,00 ;;Roster;;2023;;;;;;;
Tua Tagovailoa;6768;2023;1;Effzeh10;5346000 ;792000 ;334125 ;49500 ;0,00 ;16;Roster;;2023;;;;;;;
Tua Tagovailoa;6768;2023;2;Effzeh10;5346000 ;792000 ;334125 ;49500 ;0,00 ;16;Roster;;2023;;;;;;;
Tua Tagovailoa;6768;2023;3;Effzeh10;5346000 ;792000 ;334125 ;49500 ;0,00 ;16;Roster;;2023;;;;;;;
